id,app_id,owners_min,owners_max,average_playtime,median_playtime,peak_ccu,collected_at
1510,343360,500000,1000000,0,0,6,2026-05-23 21:21:02.957672
1511,343710,2000000,5000000,0,0,1,2026-05-23 21:21:04.795726
1512,343740,200000,500000,0,0,1,2026-05-23 21:21:06.748131
1513,343780,500000,1000000,0,0,117,2026-05-23 21:21:08.585090
1514,343860,200000,500000,0,0,1,2026-05-23 21:21:10.602414
1515,344130,200000,500000,0,0,0,2026-05-23 21:21:12.444430
1516,344230,200000,500000,0,0,0,2026-05-23 21:21:14.322069
1517,344740,200000,500000,0,0,7,2026-05-23 21:21:16.173360
1518,344760,500000,1000000,0,0,5,2026-05-23 21:21:18.003594
1519,344850,200000,500000,0,0,9,2026-05-23 21:21:19.872676
1520,345180,500000,1000000,0,0,8,2026-05-23 21:21:21.767751
1521,345220,200000,500000,0,0,6,2026-05-23 21:21:23.640260
1522,345260,200000,500000,0,0,117,2026-05-23 21:21:25.485383
1523,345330,200000,500000,0,0,1,2026-05-23 21:21:27.321231
1524,345350,200000,500000,0,0,47,2026-05-23 21:21:29.268258
1525,345390,200000,500000,0,0,10,2026-05-23 21:21:31.132733
1526,345890,200000,500000,0,0,37,2026-05-23 21:21:32.971436
1527,346010,1000000,2000000,0,0,243,2026-05-23 21:21:34.808174
1528,346110,20000000,50000000,0,0,22170,2026-05-23 21:21:36.644692
1529,346120,200000,500000,0,0,12,2026-05-23 21:21:38.569608
1530,346330,1000000,2000000,0,0,6,2026-05-23 21:21:40.409831
1531,346900,5000000,10000000,0,0,1109,2026-05-23 21:21:42.248630
1532,346940,500000,1000000,0,0,25,2026-05-23 21:21:44.086182
1533,347560,1000000,2000000,0,0,1,2026-05-23 21:21:45.917668
1534,348250,500000,1000000,0,0,21,2026-05-23 21:21:49.610928
1535,348510,200000,500000,0,0,3,2026-05-23 21:21:51.451947
1536,348550,200000,500000,0,0,99,2026-05-23 21:21:53.287779
1537,349040,2000000,5000000,0,0,384,2026-05-23 21:21:55.131204
1538,349440,200000,500000,0,0,0,2026-05-23 21:21:57.017470
1539,349460,200000,500000,0,0,1,2026-05-23 21:21:58.873559
1540,349700,1000000,2000000,0,0,0,2026-05-23 21:22:00.708965
1541,349720,500000,1000000,0,0,0,2026-05-23 21:22:02.551150
1542,350080,1000000,2000000,0,0,157,2026-05-23 21:22:04.391621
1543,350640,1000000,2000000,0,0,21,2026-05-23 21:22:06.232988
1544,350810,200000,500000,0,0,2,2026-05-23 21:22:08.071654
1545,351030,500000,1000000,0,0,69,2026-05-23 21:22:09.929790
1546,351140,200000,500000,0,0,2,2026-05-23 21:22:11.770084
1547,351470,500000,1000000,0,0,1,2026-05-23 21:22:13.614568
1548,351640,500000,1000000,0,0,2,2026-05-23 21:22:15.487743
1549,351710,200000,500000,0,0,11,2026-05-23 21:22:17.327043
1550,351910,200000,500000,0,0,4,2026-05-23 21:22:19.233414
1551,351920,500000,1000000,0,0,11,2026-05-23 21:22:21.080736
1552,351940,2000000,5000000,0,0,15,2026-05-23 21:22:22.979631
1553,351970,500000,1000000,0,0,29,2026-05-23 21:22:24.820073
1554,352400,1000000,2000000,0,0,95,2026-05-23 21:22:26.677311
1555,352460,200000,500000,0,0,0,2026-05-23 21:22:28.515190
1556,352520,200000,500000,0,0,2,2026-05-23 21:22:30.364284
1557,352550,200000,500000,0,0,3,2026-05-23 21:22:32.210982
1558,352720,200000,500000,0,0,87,2026-05-23 21:22:34.136761
1559,353130,500000,1000000,0,0,0,2026-05-23 21:22:35.972726
1560,353270,200000,500000,0,0,11,2026-05-23 21:22:37.806128
1561,353380,500000,1000000,0,0,1,2026-05-23 21:22:39.655827
1562,353640,500000,1000000,0,0,10,2026-05-23 21:22:41.498482
1563,354140,500000,1000000,0,0,17,2026-05-23 21:22:43.355053
1564,354200,200000,500000,0,0,4,2026-05-23 21:22:45.287820
1565,354240,200000,500000,0,0,7,2026-05-23 21:22:47.124693
1566,354290,200000,500000,0,0,195,2026-05-23 21:22:48.968623
1567,354380,200000,500000,0,0,7,2026-05-23 21:22:50.858433
1568,354430,200000,500000,0,0,5,2026-05-23 21:22:52.710547
1569,354640,200000,500000,0,0,0,2026-05-23 21:22:54.549808
1570,355050,200000,500000,0,0,3,2026-05-23 21:22:56.399957
1571,355150,200000,500000,0,0,1,2026-05-23 21:22:58.241421
1572,355180,2000000,5000000,0,0,12,2026-05-23 21:23:00.079994
1573,355790,500000,1000000,0,0,34,2026-05-23 21:23:01.941540
1574,355800,200000,500000,0,0,19,2026-05-23 21:23:03.827952
1575,355840,2000000,5000000,0,0,0,2026-05-23 21:23:05.678843
1576,356040,200000,500000,0,0,22,2026-05-23 21:23:07.520604
1577,356190,2000000,5000000,0,0,1405,2026-05-23 21:23:09.360139
1578,356310,500000,1000000,0,0,9,2026-05-23 21:23:11.209785
1579,356400,200000,500000,0,0,7,2026-05-23 21:23:13.063799
1580,356500,500000,1000000,0,0,169,2026-05-23 21:23:14.904993
1581,356570,500000,1000000,0,0,39,2026-05-23 21:23:16.757879
1582,356650,200000,500000,0,0,18,2026-05-23 21:23:18.587773
1583,356670,1000000,2000000,0,0,8,2026-05-23 21:23:20.442076
1584,356880,500000,1000000,0,0,2,2026-05-23 21:23:22.289201
1585,357070,200000,500000,0,0,200,2026-05-23 21:23:24.129254
1586,357190,500000,1000000,0,0,229,2026-05-23 21:23:25.970298
1587,357290,200000,500000,0,0,0,2026-05-23 21:23:27.820774
1588,357900,1000000,2000000,0,0,0,2026-05-23 21:23:29.657723
